,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4518488,325,1,130814.37,0,0.0,0.0,0,5116609.24,5247423.61,0,0
397039,18,1,166110.41,0,12043.0,0.0,0,0.0,166110.41,0,0
4293266,307,0,4099.61,0,15143.0,11043.39,0,0.0,0.0,0,0
2808459,225,0,262732.43,0,7712957.68,7975690.11,0,771635.99,508903.56,0,0
4645502,330,0,12881.35,0,60626.0,47744.65,0,0.0,0.0,0,0
852087,41,2,33234.15,0,205408.0,172173.85,0,0.0,33234.15,0,0
3681959,276,0,11806.81,0,400850.45,389043.64,0,0.0,0.0,0,0
5929102,404,1,33257.06,0,0.0,0.0,0,1817219.56,1850476.63,0,0
1877001,164,1,304460.17,0,315109.0,10648.83,0,20114.87,324575.03,0,0
2799253,217,0,4611.81,0,113609.0,108997.19,0,0.0,0.0,0,0
6140547,544,0,7258.76,0,0.0,0.0,0,0.0,0.0,0,0
4355131,309,0,167412.86,0,5056460.57,5223873.43,0,475734.67,308321.81,0,0
4170420,304,1,416070.79,0,138825.0,0.0,0,716573.21,1132643.99,0,0
1122472,130,2,420942.27,0,0.0,0.0,0,815016.6,1235958.87,0,0
3167967,238,1,16853.69,0,21451.0,4597.31,0,4343764.56,4360618.25,0,0
1584335,155,0,941.39,0,75852.0,74910.61,0,0.0,0.0,0,0
1153840,131,0,7052.74,0,192.0,0.0,0,0.0,0.0,0,0
2213812,186,0,49031.67,0,9461.0,0.0,0,0.0,0.0,0,0
4607878,329,0,32814.75,0,0.0,0.0,0,0.0,0.0,0,0
3847193,282,0,923.17,0,456162.55,455239.38,0,0.0,0.0,0,0
4202517,305,0,277904.51,0,10822256.0,11100160.52,0,562389.98,284485.47,0,0
5758234,400,0,3077.04,0,118008.0,114930.96,0,0.0,0.0,0,0
4688959,331,1,266899.58,0,0.0,0.0,0,2481342.75,2748242.33,0,0
3527826,259,2,157941.6,0,0.0,0.0,0,945524.61,1103466.22,0,0
5463932,379,1,33610.78,0,20982.0,0.0,0,2355416.97,2389027.75,0,0
4068048,300,0,548981.34,0,50771.0,599752.34,0,188048.69,0.0,0,0
1575876,155,1,93802.47,0,0.0,0.0,0,344297.61,438100.08,0,0
5471397,379,0,142135.53,0,372789.39,514924.91,0,2362406.59,2220271.07,0,0
1901705,165,0,8386.49,0,0.0,0.0,0,0.0,0.0,0,0
5751765,399,0,16753.86,0,1083.0,0.0,0,0.0,0.0,0,0
3296602,252,2,641690.12,0,21720.0,0.0,0,618908.64,1260598.76,0,0
1858131,164,1,96222.55,0,0.0,0.0,0,416950.36,513172.91,0,0
6270818,619,1,96723.72,0,90071.0,0.0,0,279178.23,375901.95,0,0
1348395,137,1,26393.1,0,1460.0,0.0,0,119605.94,145999.04,0,0
5135031,356,0,54591.59,0,287180.0,341771.59,0,257518.55,202926.96,0,0
3486071,258,0,5686.65,0,8415.0,2728.35,0,0.0,0.0,0,0
5976713,407,0,272387.74,0,49205.0,321592.74,0,131681.26,0.0,0,0
5391838,377,1,515066.76,0,5552.0,0.0,0,0.0,515066.76,0,0
695301,36,0,6551.74,0,39435.0,32883.26,0,0.0,0.0,0,0
593439,33,0,1178.63,0,14531.0,13352.37,0,0.0,0.0,0,0
4250683,306,0,17840.02,0,0.0,0.0,0,0.0,0.0,0,0
402380,18,1,168316.56,0,21398.0,0.0,0,0.0,446648.85,0,0
2290483,187,1,23585.69,0,0.0,0.0,0,172897.42,196483.11,0,0
2194712,185,0,66315.86,0,9453264.33,9519580.19,0,3680563.29,3614247.43,0,0
293665,15,1,69838.48,0,129893.4,60054.92,0,414774.18,484612.65,0,0
1164065,132,0,22328.32,0,11076.0,0.0,0,0.0,0.0,0,0
6061064,500,2,222036.33,0,0.0,0.0,0,4309109.19,4531145.51,0,0
4828074,347,0,2577.38,0,19958.0,17380.62,0,33968.49,36545.87,0,0
358712,17,1,137279.73,0,419803.06,282523.33,0,1588344.86,1725624.59,0,0
2265786,187,0,84735.01,0,1607609.52,1692344.53,0,162412.99,77677.98,0,0
4664260,330,0,285239.29,0,11664.0,296903.29,0,73411.28,0.0,0,0
1669463,158,1,171436.44,0,106341.0,0.0,0,0.0,171436.44,0,0
5351165,375,1,316282.65,0,10833.0,0.0,0,0.0,316282.65,0,0
3706245,277,1,27708.81,0,0.0,0.0,0,398222.62,425931.43,0,0
1676862,159,0,25980.19,0,0.0,0.0,0,0.0,0.0,0,0
5872933,403,1,39827.21,0,0.0,0.0,0,2185586.74,2225413.95,0,0
4401552,321,0,125704.94,0,7624051.14,7749756.08,0,375266.92,249561.98,0,0
5603397,394,0,156866.81,0,5608542.09,5765408.9,0,967499.54,810632.74,0,0
6030016,471,0,13816.48,0,107238.0,93421.52,0,0.0,0.0,0,0
1048567,95,1,279674.05,0,18002.85,0.0,0,1847488.28,2127162.32,0,0
3064020,234,0,4334.3,0,0.0,0.0,0,0.0,0.0,0,0
1541770,154,2,1833265.57,0,13852.0,0.0,0,1137142.71,2970408.29,0,0
5223727,370,1,407632.87,0,0.0,0.0,0,1085273.15,1492906.02,0,0
2548241,206,1,384145.42,0,0.0,0.0,0,578494.21,962639.63,0,0
2027030,180,0,47693.45,0,21354.0,69047.45,0,0.0,0.0,0,0
5764064,400,0,98461.66,0,416.0,98877.66,0,0.0,0.0,0,0
4065179,300,1,144761.97,0,0.0,0.0,0,12866520.47,13011282.44,0,0
2862065,227,1,40092.63,0,0.0,0.0,0,22136437.97,22176530.6,0,0
522302,20,1,289771.24,0,0.0,0.0,0,10994458.84,11284230.08,0,0
2700872,211,1,98187.41,0,21020.0,0.0,0,260.19,98447.59,0,0
46760,9,2,1530031.67,0,0.0,0.0,0,3392164.93,5362535.48,0,0
1086957,129,0,7673.74,0,11207.0,3533.26,0,0.0,0.0,0,0
5694339,397,1,189988.71,0,27381.0,0.0,0,1026655.37,1216644.08,0,0
1331029,137,1,14426.11,0,0.0,0.0,0,1349556.04,870119.0,0,0
5121814,356,0,21335.46,0,40489.0,19153.54,0,0.0,0.0,0,0
5392661,377,1,424127.65,0,0.0,0.0,0,425301.47,849429.12,0,0
1886452,164,0,1027.3,0,49628.0,48600.7,0,0.0,0.0,0,0
4452228,323,2,105003.64,0,0.0,0.0,0,685408.54,790412.18,0,0
3067172,235,1,138925.18,0,21666.0,0.0,0,140103.14,279028.31,0,0
2568564,207,1,211568.13,0,19090.0,0.0,0,0.0,211568.13,0,0
3866651,283,0,16313.27,0,6687479.84,6703793.11,0,74413.65,58100.38,0,0
2649439,209,0,45576.81,0,2435068.73,2480645.55,0,1897292.74,1851715.92,0,0
197674,13,0,81059.63,0,2701813.98,2782873.61,0,515508.52,434448.89,0,0
4498686,325,1,84183.84,0,0.0,0.0,0,535591.93,619775.77,0,0
3766321,279,1,371714.13,0,683756.96,312042.84,0,6505554.39,6877268.51,0,0
919145,43,0,3436.82,0,0.0,0.0,0,0.0,0.0,0,0
5259043,372,2,1460269.17,0,106124.0,0.0,0,133842.87,1594112.03,0,0
4043256,300,0,25388.79,0,0.0,0.0,0,0.0,0.0,0,0
5844473,402,1,303877.96,0,5001.0,0.0,0,218034.15,521912.11,0,0
1939587,177,0,3571.16,0,30570.0,26998.84,0,0.0,0.0,0,0
593153,33,0,277077.56,0,33234.0,310311.56,0,0.0,0.0,0,0
651699,35,1,347152.31,0,0.0,0.0,0,3762698.57,4109850.88,0,0
1468926,140,0,26526.63,0,0.0,0.0,0,0.0,0.0,0,0
6271787,620,2,260408.9,0,260408.9,0.0,0,0.0,0.0,1,0
3624524,274,1,154400.34,0,0.0,0.0,0,2608348.24,2762748.57,0,0
3112237,235,0,4595.16,0,682744.23,678149.07,0,0.0,0.0,0,0
5703124,398,0,122644.35,0,5808645.0,5931289.35,0,1535335.47,1412691.12,0,0
3750454,279,1,375232.44,0,9948.0,0.0,0,94609.95,469842.39,0,0
542859,21,1,12842.66,0,0.0,0.0,0,1732344.31,1745186.97,0,0
5940656,404,0,10339.6,0,85312.29,74972.7,0,0.0,0.0,0,0
6102121,524,0,18616.97,0,655461.0,636844.02,0,0.0,0.0,0,0
5974255,407,0,2645.55,0,501753.0,499107.45,0,0.0,0.0,0,0
5927002,404,1,75892.58,0,51411.0,0.0,0,0.0,75892.58,0,0
2260926,187,2,468217.77,0,0.0,0.0,0,1474958.98,1943176.76,0,0
4647376,330,0,419579.71,0,193175.0,612754.71,0,0.0,0.0,0,0
6195376,573,0,113.61,0,18740.47,18626.87,0,0.0,0.0,0,0
2934613,229,2,341685.01,0,33335.19,0.0,0,2700647.42,3042332.44,0,0
6236194,594,1,7169.73,0,57235.0,50065.27,0,0.0,7169.73,0,0
4541069,326,0,31682.14,0,10225.0,0.0,0,0.0,0.0,0,0
4637850,330,1,358087.24,0,15455.0,0.0,0,49446.75,407533.98,0,0
1318806,136,0,352887.01,0,532916.28,885803.29,0,1017748.55,693247.52,0,0
370892,17,0,11709.46,0,32496.0,20786.54,0,0.0,0.0,0,0
2651603,209,1,221562.72,0,0.0,0.0,0,2158725.78,2380288.49,0,0
1491905,142,0,21525.03,0,103825.0,82299.97,0,0.0,0.0,0,0
5437018,378,1,107390.95,0,0.0,0.0,0,4351943.37,4459334.32,0,0
6044974,492,0,5371.06,0,2187.0,0.0,0,0.0,0.0,0,0
5839495,402,0,74677.87,0,106863.0,181540.87,0,547302.36,472624.49,0,0
5502838,380,2,164866.15,0,0.0,0.0,0,20917066.63,21081932.79,0,0
2778996,214,1,438466.03,0,0.0,0.0,0,1252773.73,1691239.76,0,0
2727732,212,1,41640.09,0,0.0,0.0,0,2826576.85,2868216.94,0,0
6042885,490,1,424696.47,0,0.0,0.0,0,5575611.32,6000307.79,0,0
2584544,207,1,99738.61,0,204.0,0.0,0,705736.48,805475.09,0,0
1365377,138,0,108073.96,0,11980187.16,12088261.12,0,132576.68,24502.72,0,0
4969663,351,1,233240.58,0,0.0,0.0,0,521316.05,754556.63,0,0
3359636,254,0,137293.71,0,2043.0,139336.71,0,796455.84,659162.13,0,0
4806841,346,0,367.86,0,453.0,85.14,0,0.0,0.0,0,0
947886,44,0,156624.55,0,3159.0,159783.55,0,799873.71,756899.31,0,0
2164267,184,0,8368.39,0,15219.0,6850.61,0,0.0,0.0,0,0
1024329,48,0,7194.42,0,15000.0,7805.58,0,0.0,0.0,0,0
2202782,185,0,111828.06,0,7225.0,119053.06,0,0.0,0.0,0,0
5648065,396,1,86259.1,0,0.0,0.0,0,492820.9,579080.0,0,0
3370433,254,1,232622.55,0,0.0,0.0,0,1437781.32,1670403.87,0,0
1634105,157,0,14618.74,0,97967.86,83349.13,0,0.0,0.0,0,0
1992751,179,1,106942.07,0,31483.0,0.0,0,698690.18,938633.03,0,0
1650096,158,0,23087.66,0,46.17,0.0,0,0.0,0.0,0,0
1152197,131,1,318765.6,0,0.0,0.0,0,621374.91,940140.51,0,0
1791398,162,0,4444.0,0,407529.54,403085.54,0,0.0,0.0,0,0
991001,45,1,77362.15,0,33940.0,0.0,0,112756.6,190118.74,0,0
2579257,207,1,117999.91,0,0.0,0.0,0,1128901.58,1246901.49,0,0
953501,44,1,101605.7,0,60916.0,0.0,0,1940225.78,2047917.75,0,0
6006327,429,0,124674.37,0,9328032.67,9452707.04,0,2424365.78,2299691.41,0,0
1518744,153,1,248225.94,0,111462.0,0.0,0,1791188.64,2039414.58,0,0
3569916,260,1,141677.24,0,148971.84,7294.6,0,5339404.54,5481081.77,0,0
5618634,395,0,332344.07,0,3914620.77,4246964.84,0,557950.03,225605.96,0,0
5112423,355,0,50764.64,0,16809725.88,16860490.52,0,304812.57,254047.94,0,0
4981930,352,2,164222.98,0,26652.0,0.0,0,10524085.91,10688308.89,0,0
3719784,278,0,70463.43,0,1208.0,71671.43,0,702707.11,632243.67,0,0
5582151,393,1,99983.38,0,0.0,0.0,0,1241301.17,1341284.55,0,0
5767479,400,0,45130.73,0,24454.96,0.0,0,0.0,0.0,0,0
4421237,322,1,73964.08,0,0.0,0.0,0,3057081.66,3131045.74,0,0
5893625,403,0,3083.2,0,0.0,0.0,0,0.0,0.0,0,0
687875,36,1,20448.74,0,9196.0,0.0,0,77363.02,97811.76,0,0
2426673,202,1,180306.85,0,828.0,0.0,0,54314.91,234621.77,0,0
444595,19,1,13835.21,0,31181.0,17345.79,0,236473.32,250308.53,0,0
4126840,302,1,472223.34,0,0.0,0.0,0,658691.99,1130915.33,0,0
2924374,229,1,50211.79,0,72364.0,22152.21,0,0.0,50211.79,0,0
3638492,275,0,24756.03,0,3666.66,0.0,0,0.0,0.0,0,0
3604282,263,0,900.38,0,12314.0,11413.62,0,0.0,0.0,0,0
5678350,397,0,73198.13,0,470955.95,544154.08,0,392150.61,318952.48,0,0
5616305,395,1,69382.14,0,4045.0,0.0,0,926483.07,1173841.02,0,0
4469076,324,1,77480.8,0,0.0,0.0,0,663774.48,741255.29,0,0
598674,33,0,8225.21,0,466198.61,457973.4,0,0.0,0.0,0,0
3996404,298,2,776700.67,0,0.0,0.0,0,1121557.89,1898258.56,0,0
1777831,162,0,12267.26,0,173596.86,161329.61,0,0.0,0.0,0,0
1037088,94,0,3225.41,0,201751.0,198525.59,0,0.0,0.0,0,0
885459,42,2,369950.16,0,70678.0,0.0,0,15636415.34,16006365.51,0,0
4265542,307,0,175009.92,0,2960495.34,3135505.26,0,8093749.91,7918739.99,0,0
3221513,250,1,316751.42,0,0.0,0.0,0,902182.36,1218933.78,0,0
1292307,135,2,48144.35,0,8049.0,0.0,0,113600.47,161744.83,0,0
5802366,401,0,4776.96,0,0.0,0.0,0,0.0,0.0,0,0
4268751,307,0,130347.56,0,69526.0,199873.56,0,2904479.76,2774132.2,0,0
3036071,234,0,9737.37,0,10160.18,422.82,0,0.0,0.0,0,0
328104,16,1,212652.16,0,1341.0,0.0,0,353857.69,566509.85,0,0
2994040,232,0,4467.84,0,0.0,0.0,0,0.0,0.0,0,0
3465178,257,0,298723.86,0,344930.0,643653.86,0,444299.6,145575.74,0,0
2418404,202,0,24544.37,0,26311.07,1766.7,0,0.0,0.0,0,0
568710,23,1,19089.18,0,20889.0,1799.82,0,0.0,19089.18,0,0
3522078,259,2,380624.35,0,0.0,0.0,0,3069437.85,3450062.2,0,0
1199693,133,0,127331.04,0,29275.0,156606.04,0,0.0,0.0,0,0
1322012,136,0,9673.74,0,10250.0,576.26,0,0.0,0.0,0,0
599690,33,0,5466.35,0,60329.0,54862.65,0,0.0,0.0,0,0
4759462,334,0,49.83,0,0.0,0.0,0,0.0,0.0,0,0
4071432,300,2,811634.24,0,21154.0,0.0,0,193875.54,1005509.78,0,0
1134686,131,1,140785.86,0,106202.0,0.0,0,34918.25,175704.11,0,0
4929124,350,1,172079.97,0,333123.27,161043.29,0,4281805.87,4453885.84,0,0
6240885,595,0,13915.73,0,210.0,0.0,0,0.0,0.0,0,0
673577,36,0,18414.68,0,5735.0,0.0,0,0.0,0.0,0,0
4579533,328,1,164369.15,0,0.0,0.0,0,243166.26,407535.41,0,0
284770,15,0,58362.58,0,8132363.3,8190725.88,0,73599.17,15236.59,0,0
5153818,357,0,24898.84,0,214634.0,189735.16,0,0.0,0.0,0,0
2082311,182,0,9807.81,0,6029.0,0.0,0,0.0,0.0,0,0
4557129,327,0,289305.61,0,7412819.23,7702124.84,0,4582727.58,4293421.97,0,0
3084655,235,0,44655.55,0,225769.0,270424.55,0,219315.79,174660.24,0,0
1329800,137,0,293721.44,0,5.0,293726.44,0,279895.77,0.0,0,0
3928653,285,0,3243.87,0,11139.0,7895.13,0,0.0,0.0,0,0
5380176,376,0,270829.03,0,1215095.51,1485924.55,0,308196.46,37367.42,0,0
3923429,285,1,57987.77,0,39085.0,0.0,0,1904076.69,1962064.46,0,0
1461830,140,1,290896.01,0,0.0,0.0,0,484038.59,774934.6,0,0
2856394,227,1,253369.47,0,50157.0,0.0,0,1663159.59,1916529.06,0,0
2564389,206,1,10775.88,0,80261.0,69485.12,0,0.0,10775.88,0,0
1762193,161,0,2414.57,0,52805.0,50390.43,0,0.0,0.0,0,0
316162,16,0,198010.47,0,345738.51,543748.98,0,3021707.34,2691146.57,0,0
498594,20,0,43841.97,0,827597.14,871439.11,0,231034.28,187192.31,0,0
1195112,132,1,190820.51,0,1219.0,0.0,0,0.0,190820.51,0,0
753826,38,1,646636.88,0,111813.0,0.0,0,0.0,646636.88,0,0
833466,41,0,95314.0,0,24262245.2,24357559.2,0,2622288.51,2526974.51,0,0
57709,9,0,8461.31,0,29602.0,21140.69,0,0.0,0.0,0,0
5496021,380,0,6261.25,0,313549.0,307287.75,0,0.0,0.0,0,0
5383748,376,0,159811.88,0,4244749.83,4404561.71,0,276529.23,116717.35,0,0
6266950,617,0,11273.46,0,0.0,0.0,0,0.0,0.0,0,0
5760977,400,0,170609.77,0,5400.0,176009.77,0,0.0,0.0,0,0
3424784,256,0,2207.61,0,208127.98,205920.36,0,0.0,0.0,0,0
4306312,307,0,9102.17,0,0.0,0.0,0,0.0,0.0,0,0
1241909,134,0,456815.65,0,29795.0,486610.65,0,4255760.09,3798944.44,0,0
2421674,202,0,17002.18,0,0.0,0.0,0,0.0,0.0,0,0
683161,36,1,14637.95,0,0.0,0.0,0,935694.51,892247.63,0,0
1773065,162,0,8271.36,0,425.0,0.0,0,0.0,0.0,0,0
5413768,378,0,218034.57,0,2845482.24,3063516.81,0,3020758.51,2802723.94,0,0
1590758,156,0,13658.82,0,161585.0,147926.18,0,0.0,0.0,0,0
2492338,204,0,296352.93,0,2382857.85,2679210.78,0,3280126.32,2983773.39,0,0
5963129,406,1,367588.55,0,0.0,0.0,0,472965.26,840553.81,0,0
4059040,300,2,1844926.48,0,0.0,0.0,0,2046620.49,3891546.97,0,0
1739649,161,0,7046.9,0,0.0,0.0,0,0.0,0.0,0,0
3624723,274,0,1857.48,0,437502.0,435644.52,0,0.0,0.0,0,0
1860123,164,0,19288.84,0,4534.0,0.0,0,0.0,0.0,0,0
5679824,397,0,22273.09,0,285038.55,262765.46,0,0.0,0.0,0,0
1028912,48,0,8024.59,0,4539.0,0.0,0,2002765.06,2010789.65,0,0
984999,45,0,1896.97,0,128311.28,126414.31,0,0.0,0.0,0,0
3244300,250,0,17708.28,0,0.0,0.0,0,0.0,0.0,0,0
2068153,181,1,414885.97,0,392216.49,0.0,0,466915.4,881801.37,0,0
4967200,351,0,7904.26,0,10235.0,2330.74,0,0.0,0.0,0,0
28464,8,1,71006.6,0,51744.0,0.0,0,5883.0,0.0,0,0
562070,22,1,274012.81,0,0.0,0.0,0,1354468.55,1628481.36,0,0
1622930,157,0,12878.28,0,0.0,0.0,0,0.0,0.0,0,0
4851025,347,0,45971.6,0,16839.0,62810.6,0,29752.41,0.0,0,0
2326315,188,0,37862.93,0,1659290.63,1697153.56,0,180643.84,142780.91,0,0
1401454,139,1,80692.29,0,0.0,0.0,0,224686.21,305378.5,0,0
2106371,183,0,2458.63,0,200426.48,197967.86,0,0.0,0.0,0,0
5298326,373,1,115612.91,0,0.0,0.0,0,184491.85,300104.75,0,0
3494361,259,0,183398.41,0,498.0,183896.41,0,393617.43,210219.01,0,0
2422562,202,0,5106.27,0,636.0,0.0,0,0.0,0.0,0,0
3688290,276,1,94610.41,0,156.0,0.0,0,580847.63,675458.04,0,0
4538338,326,2,509641.32,0,30207.0,0.0,0,0.0,509641.32,0,0
816656,40,1,167169.03,0,0.0,0.0,0,2215741.14,2382910.17,0,0
3537828,260,0,5562.1,0,0.0,0.0,0,0.0,0.0,0,0
4221562,306,0,218002.99,0,10740.0,228742.99,0,0.0,0.0,0,0
5607225,394,2,1881323.49,0,11410.0,0.0,0,462722.56,2344046.05,0,0
2527638,205,0,173509.08,0,4525994.05,4699503.13,0,881180.62,707671.54,0,0
955373,44,0,10085.32,0,0.0,0.0,0,0.0,0.0,0,0
4282056,307,0,266695.39,0,0.0,266695.39,0,1342313.75,1075618.36,0,0
575661,25,0,16423.93,0,3222.0,0.0,0,0.0,0.0,0,0
6061474,500,1,2440.55,0,49838.0,47397.45,0,0.0,2440.55,0,0
1125037,130,0,3883.63,0,0.0,0.0,0,0.0,0.0,0,0
4964037,351,2,393147.59,0,0.0,0.0,0,3053156.84,3446304.43,0,0
2053569,181,1,4897.99,0,0.0,0.0,0,344205.24,349103.24,0,0
5103043,355,0,13427.42,0,48.0,0.0,0,0.0,0.0,0,0
4025075,299,1,100240.78,0,20369.0,0.0,0,14904.0,115144.78,0,0
1843160,163,0,18292.08,0,63234.28,44942.2,0,0.0,0.0,0,0
3175843,238,0,1438.55,0,10039.0,8600.45,0,0.0,0.0,0,0
5539901,382,0,9323.84,0,6308.0,0.0,0,0.0,0.0,0,0
916918,43,0,161566.2,0,114.0,161680.2,0,365661.12,204094.92,0,0
3867638,283,0,101571.81,0,104815.0,206386.81,0,0.0,0.0,0,0
1989656,179,1,45736.87,0,0.0,0.0,0,228458.61,274195.48,0,0
814745,40,0,11854.84,0,122404.88,110550.05,0,0.0,0.0,0,0
4493392,325,0,11296.32,0,0.0,0.0,0,0.0,0.0,0,0
3312449,252,0,37413.21,0,70552.11,33138.91,0,0.0,0.0,0,0
5144046,356,1,3213.83,0,0.0,0.0,0,2621048.12,2624261.95,0,0
1295101,136,0,893.96,0,0.0,0.0,0,0.0,0.0,0,0
3020276,233,1,7846.54,0,6117.0,0.0,0,86168.46,94015.0,0,0
569684,23,2,82603.09,0,31045.0,0.0,0,5087227.61,5169830.69,0,0
4078019,301,0,70637.12,0,0.0,0.0,0,0.0,0.0,0,0
5083456,355,1,74956.15,0,0.0,0.0,0,138407.43,285457.52,0,0
1210874,133,1,231289.63,0,0.0,0.0,0,1583508.74,1814798.36,0,0
3800532,281,0,6110.23,0,0.0,0.0,0,0.0,0.0,0,0
3591708,262,0,7004.87,0,426468.76,419463.89,0,0.0,0.0,0,0
3692351,277,0,14845.51,0,41120.0,55965.51,0,163314.5,148469.0,0,0
4608877,329,2,176855.15,0,0.0,0.0,0,1879414.08,2056269.24,0,0
1488254,142,0,71591.06,0,92370.0,163961.06,0,299391.9,227800.84,0,0
3439459,257,1,261070.75,0,0.0,0.0,0,2862464.98,3123535.73,0,0
3148641,236,1,154659.06,0,182.0,0.0,0,104296.19,258955.25,0,0
3574665,261,2,190098.26,0,10489.0,0.0,0,707418.45,897516.71,0,0
4987480,352,0,2295.58,0,36448.0,34152.42,0,21677.26,23972.84,0,0
665818,36,1,59190.54,0,30880.0,0.0,0,0.0,59190.54,0,0
5082645,355,0,4464.32,0,108905.0,104440.68,0,0.0,0.0,0,0
3959270,289,0,45691.49,0,173652.23,127960.74,0,0.0,0.0,0,0
1105120,130,2,3406468.57,0,258.0,0.0,0,38351.54,3444820.11,0,0
1740353,161,0,264687.67,0,12151628.83,12416316.5,0,701991.25,437303.58,0,0
2051689,181,2,180913.01,0,0.0,0.0,0,1030585.09,1211498.1,0,0
3359108,254,1,63638.12,0,19155.0,0.0,0,430735.2,494373.32,0,0
1514373,153,0,27840.7,0,5411444.67,5439285.37,0,10431502.69,10403661.98,0,0
3637521,274,0,508593.37,0,3063404.65,3571998.02,0,10099041.5,9590448.13,0,0
5887192,403,0,223143.29,0,11995.0,235138.29,0,1852777.19,1629633.9,0,0
2003189,179,0,74077.95,0,209646.1,283724.05,0,2171757.9,2097679.94,0,0
3161060,237,1,205690.75,0,1004.0,0.0,0,657253.64,862944.38,0,0
2871520,227,1,31002.74,0,0.0,0.0,0,576009.11,607011.85,0,0
2421059,202,1,162474.15,0,79442.0,0.0,0,854442.33,1016916.48,0,0
6031174,474,0,7628.64,0,12845.0,5216.36,0,0.0,0.0,0,0
4550515,327,1,92443.38,0,103835.7,11392.32,0,348152.47,440595.85,0,0
1249213,134,1,138448.29,0,18836.0,0.0,0,0.0,138448.29,0,0
2284544,187,0,315.6,0,39691.0,39375.4,0,0.0,0.0,0,0
1781837,162,0,8432.55,0,22317.0,13884.45,0,0.0,0.0,0,0
197711,13,0,816.39,0,41912.0,41095.61,0,0.0,0.0,0,0
4007142,298,1,213553.08,0,4568.0,0.0,0,26595.24,240148.32,0,0
1212302,133,0,8704.51,0,511201.11,502496.6,0,0.0,0.0,0,0
4942260,350,1,173705.54,0,36015.12,0.0,0,1097517.18,1271222.73,0,0
913103,43,0,7313.6,0,41470.0,34156.4,0,0.0,0.0,0,0
2942839,230,1,219809.48,0,10107.0,0.0,0,0.0,219809.48,0,0
2281475,187,1,212528.1,0,0.0,0.0,0,900083.87,1112611.97,0,0
3159518,237,0,8954.04,0,0.0,0.0,0,0.0,0.0,0,0
5294576,373,1,54037.18,0,182272.0,128234.82,0,17882387.89,17936425.07,0,0
6083519,522,0,39767.72,0,0.0,0.0,0,0.0,0.0,0,0
2180601,185,2,981205.21,0,10541.0,0.0,0,0.0,981205.21,0,0
5242218,371,1,31432.53,0,0.0,0.0,0,491301.53,522734.06,0,0
728062,37,1,187939.85,0,0.0,0.0,0,467277.63,655217.48,0,0
1149182,131,0,22748.58,0,972.0,0.0,0,0.0,0.0,0,0
117010,11,0,21227.02,0,0.0,0.0,0,0.0,0.0,0,0
5641239,396,1,160441.34,0,20183.0,0.0,0,0.0,160441.34,0,0
734891,38,0,9030.66,0,53142.82,44112.16,0,0.0,0.0,0,0
3495298,259,1,31474.66,0,41842.0,10367.34,0,0.0,31474.66,0,0
4402483,321,2,161089.23,0,5078.0,0.0,0,0.0,161089.23,0,0
5230697,371,1,215257.71,0,0.0,0.0,0,3475309.36,3690567.07,0,0
3022254,233,0,12519.67,0,39728.0,27208.33,0,0.0,0.0,0,0
5681645,397,2,148724.0,0,0.0,0.0,0,246109.0,394833.0,0,0
41679,9,1,253711.41,0,0.0,0.0,0,954470.41,2261917.96,0,0
2562509,206,2,213622.73,0,0.0,0.0,0,397887.28,611510.01,0,0
2508823,205,1,159302.53,0,0.0,0.0,0,454748.33,614050.85,0,0
5515751,380,1,109767.78,0,32291.0,0.0,0,2981342.15,3091109.93,0,0
1705822,160,0,17583.1,0,0.0,0.0,0,0.0,0.0,0,0
5009512,353,0,6211.7,0,40770.0,34558.3,0,0.0,0.0,0,0
4851042,347,1,85955.97,0,0.0,0.0,0,464667.19,550623.15,0,0
1531890,154,0,52904.94,0,2200873.34,2253778.28,0,290588.9,237683.96,0,0
6226756,590,0,12160.69,0,477305.0,465144.31,0,0.0,0.0,0,0
5909646,404,0,4618.46,0,164481.43,159862.97,0,0.0,0.0,0,0
4439067,323,0,18132.26,0,186.0,0.0,0,0.0,0.0,0,0
6204015,585,0,3471.59,0,0.0,0.0,0,0.0,0.0,0,0
4123277,302,0,29153.57,0,34050.0,4896.43,0,0.0,0.0,0,0
5138984,356,0,33948.09,0,32047.0,65995.09,0,12865428.0,12831479.91,0,0
5470020,379,1,295246.65,0,0.0,0.0,0,646341.22,941587.87,0,0
4573766,328,1,181815.92,0,0.0,0.0,0,586350.71,768166.62,0,0
1755152,161,0,11721.08,0,0.0,0.0,0,0.0,0.0,0,0
2145295,184,2,376883.97,0,0.0,0.0,0,1611218.51,1988102.48,0,0
1107116,130,1,138708.96,0,2507.0,0.0,0,1175369.98,1314078.94,0,0
3988320,298,1,335336.21,0,123515.0,0.0,0,1785991.4,2121327.61,0,0
3611188,273,1,23722.05,0,0.0,0.0,0,546980.39,570702.44,0,0
3681131,276,1,15845.72,0,0.0,0.0,0,3532966.14,3548811.87,0,0
2008592,180,1,27052.77,0,1786.0,0.0,0,0.0,27052.77,0,0
3586676,262,0,3982.52,0,39983.0,36000.48,0,0.0,0.0,0,0
2706658,211,1,347299.21,0,0.0,0.0,0,1526190.79,1873490.0,0,0
5282367,372,0,15597.11,0,0.0,0.0,0,0.0,0.0,0,0
6067490,514,1,127029.72,0,44953.0,0.0,0,326195.78,453225.5,0,0
